timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613809273657,129,GET Activties,200,OK,Stress Test Suite 1-11,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,129,0,99
1613809273657,130,GET Activties,200,OK,Stress Test Suite 1-8,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,130,0,99
1613809273662,125,GET Activties,200,OK,Stress Test Suite 1-29,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,125,0,95
1613809273662,125,GET Activties,200,OK,Stress Test Suite 1-5,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,125,0,97
1613809273659,129,GET Activties,200,OK,Stress Test Suite 1-24,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,129,0,101
1613809273671,120,GET Activties,200,OK,Stress Test Suite 1-18,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/1,120,0,91
1613809273668,129,GET Activties,200,OK,Stress Test Suite 1-21,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,129,0,99
1613809273669,128,GET Activties,200,OK,Stress Test Suite 1-6,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/5,128,0,98
1613809273672,125,GET Activties,200,OK,Stress Test Suite 1-13,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/2,125,0,95
1613809273669,130,GET Activties,200,OK,Stress Test Suite 1-30,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,130,0,98
1613809273673,126,GET Activties,200,OK,Stress Test Suite 1-4,text,true,,352,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/3,126,0,96
1613809273678,122,GET Activties,200,OK,Stress Test Suite 1-2,text,true,,351,153,30,30,https://web-appservice.azurewebsites.net/api/Activities/4,122,0,92
